지역,시기,연도,월,온열질환자수,기초생활수급자수,지역생산,녹지면적,하천면적,노인인구수,비만인구수,장애인수,성별_남,성별_여,재정자립도,인구밀도,응급의료기관당수용인원,인구수,기온,습도
강원영월군,Jul-20,2020,7,0,1591,1327092,137416,20010379,111.873476,871,3509,19986,18676,15.2,34.3,38818,38818,27.56129039,94.96774194
강원영월군,Aug-20,2020,8,0,1593,1327092,137416,20010379,111.743786,871,3510,19986,18676,15.2,34.3,38773,38773,29.39655172,97.06896552
강원영월군,Jun-21,2021,6,0,1645,1353634,137416,20010379,115.236596,840,3474,19626,18278,13.3,33.62,38057,38057,28.35624984,95.4375
강원영월군,Jul-21,2021,7,0,1672,1353634,137416,20010379,115.257792,840,3479,19626,18278,13.3,33.62,38064,38064,28.92903226,96.74193548
강원영월군,Aug-21,2021,8,1,1682,1353634,137416,20010379,115.23054,840,3483,19626,18278,13.3,33.62,38055,38055,28.27586203,96
강원원주시,Jun-14,2014,6,2,9488,7285896,3562391,5223810,394.38686,899,17346,162734,164558,23.6,377.08,109097.3333,327292,28.0033331,88
강원원주시,Jul-14,2014,7,5,9548,7285896,3562391,5223810,392.202195,899,17365,162734,164558,23.6,377.08,108493,325479,30.86451555,87.83870968
강원원주시,Aug-14,2014,8,1,9550,7285896,3562391,5223810,392.33836,899,17368,162734,164558,23.6,377.08,108530.6667,325592,28.6354839,94.75862069
강원원주시,Jun-15,2015,6,0,9564,8002253,3591168,5268737,403.135416,895,17264,165547,167448,23,383.72,109786.3333,329359,29.48437494,87.125
강원원주시,Jul-15,2015,7,2,9874,8002253,3591168,5268737,403.787808,895,17282,165547,167448,23,383.72,109964,329892,28.42258084,90.93548387
강원원주시,Aug-15,2015,8,7,10455,8002253,3591168,5268737,404.255376,895,17288,165547,167448,23,383.72,110091.3333,330274,28.79310355,93.13793103
강원원주시,Jun-16,2016,6,0,11893,8511449,3546775,5266981,416.41432,891,17502,167854,170125,23.3,389.25,111939.3333,335818,28.18749994,89.84375
강원원주시,Jul-16,2016,7,4,11920,8511449,3546775,5266981,416.70448,891,17515,167854,170125,23.3,389.25,112017.3333,336052,27.883871,91.51612903
강원원주시,Aug-16,2016,8,1,11935,8511449,3546775,5266981,416.981,891,17552,167854,170125,23.3,389.25,112091.6667,336275,29.52413786,91.13793103
강원원주시,Jun-17,2017,6,0,11592,8998662,3563303,5302804,436.37572,892,17746,169742,171595,24.9,393.12,113197.3333,339592,28.05937484,85.59375
강원원주시,Jul-17,2017,7,9,11622,8998662,3563303,5302804,436.726525,892,17797,169742,171595,24.9,393.12,113288.3333,339865,29.68064532,85.38709677
강원원주시,Aug-17,2017,8,1,11659,8998662,3563303,5302804,437.15186,892,17807,169742,171595,24.9,393.12,113398.6667,340196,27.48620697,88.31034483
강원원주시,Jun-18,2018,6,0,11608,9534591,3560698,5170526,460.517748,882,18010,171048,173022,23.2,396.27,114046,342138,29.55000016,80.75
강원원주시,Jul-18,2018,7,18,11564,9534591,3560698,5170526,460.858286,882,18033,171048,173022,23.2,396.27,171195.5,342391,30.32258068,83.41935484
강원원주시,Aug-18,2018,8,13,11597,9534591,3560698,5170526,461.000962,882,18050,171048,173022,23.2,396.27,171248.5,342497,31.59310372,80.79310345
강원원주시,Jun-19,2019,6,0,14015,9625033,2589873,5201053,484.457328,873,18541,173425,175790,23.4,402.21,115512,346536,29.37187491,80.625
강원원주시,Jul-19,2019,7,0,14042,9625033,2589873,5201053,485.170308,873,18599,173425,175790,23.4,402.21,115682,347046,27.81935477,83.87096774
강원원주시,Aug-19,2019,8,5,14152,9625033,2589873,5201053,485.813388,873,18643,173425,175790,23.4,402.21,115835.3333,347506,29.565517,84.51724138
강원원주시,Jun-20,2020,6,0,15968,9625033,2572426,5232631,515.974465,891,19001,175939,178437,19.8,408.16,117400.3333,352201,28.56562484,83.28125
강원원주시,Jul-20,2020,7,2,16201,9625033,2572426,5232631,516.74359,891,19013,175939,178437,19.8,408.16,117575.3333,352726,27.48064519,81.64516129
강원원주시,Aug-20,2020,8,5,16287,9625033,2572426,5232631,517.09226,891,19046,175939,178437,19.8,408.16,117654.6667,352964,29.81379314,89.82758621
강원원주시,Jun-21,2021,6,1,17548,9817534,2568351,5229296,548.44101,890,19268,177396,180361,18.8,412.04,118326,354978,28.68749972,88.1875
강원원주시,Jul-21,2021,7,9,17582,9817534,2568351,5229296,549.14244,890,19273,177396,180361,18.8,412.04,118477.3333,355432,29.24193535,88.67741935
강원원주시,Aug-21,2021,8,2,17523,9817534,2568351,5229296,549.660015,890,19290,177396,180361,18.8,412.04,118589,355767,28.68620707,87.65517241
강원인제군,Jun-14,2014,6,1,1291,1245078,48166,37657994,54.915225,787,1955,17287,15188,7.4,19.74,0,32475,26.5733334,88.03125
강원인제군,Jul-14,2014,7,0,1295,1245078,48166,37657994,54.864495,787,1954,17287,15188,7.4,19.74,0,32445,29.83870958,89.96774194
강원인제군,Aug-14,2014,8,0,1289,1245078,48166,37657994,54.77149,787,1948,17287,15188,7.4,19.74,0,32390,26.85483881,94.48275862
강원인제군,Jun-15,2015,6,0,1197,1260772,48166,37657994,56.264824,779,1964,18020,15235,7.7,20.21,0,33352,28.42187491,88.5
강원인제군,Jul-15,2015,7,0,1189,1260772,48166,37657994,56.217588,779,1962,18020,15235,7.7,20.21,0,33324,27.703226,91.93548387
강원인제군,Aug-15,2015,8,0,1200,1260772,48166,37657994,56.234458,779,1975,18020,15235,7.7,20.21,0,33334,28.5758619,95.48275862
강원인제군,Jun-16,2016,6,0,1289,1351260,48166,37657994,55.573167,784,1972,17677,15043,7.8,19.89,0,32903,28.80937509,90.875
강원인제군,Jul-16,2016,7,1,1294,1351260,48166,37657994,55.530942,784,1976,17677,15043,7.8,19.89,0,32878,27.9129031,92
강원인제군,Aug-16,2016,8,0,1278,1351260,48166,37657994,55.426224,784,1971,17677,15043,7.8,19.89,0,32816,29.48965472,91.89655172
강원인제군,Jun-17,2017,6,0,1178,1413310,2720,37657994,56.88725,820,1992,17579,15003,9.1,19.8,0,32507,27.715625,90.28125
강원인제군,Jul-17,2017,7,1,1157,1413310,48166,37657994,56.91525,820,1986,17579,15003,9.1,19.8,0,32523,29.25161297,90.06451613
강원인제군,Aug-17,2017,8,0,1151,1413310,48166,37657994,56.92925,820,1982,17579,15003,9.1,19.8,0,32531,26.50689659,91.79310345
강원인제군,Jun-18,2018,6,0,1135,1494404,48166,37657994,59.206559,780,1985,17349,14787,7.8,19.53,0,32371,28.01249997,88.3125
강원인제군,Jul-18,2018,7,0,1129,1494404,48166,37657994,59.111451,780,1991,17349,14787,7.8,19.53,0,32319,30.03548374,91.5483871
강원인제군,Aug-18,2018,8,0,1119,1494404,48166,37657994,59.060239,780,1996,17349,14787,7.8,19.53,0,32291,30.83793083,90.79310345
강원인제군,Jun-19,2019,6,0,1217,1617348,60611,37657994,60.765186,823,1989,17143,14529,7.4,19.25,0,31881,28.04999991,88.0625
강원인제군,Jul-19,2019,7,0,1209,1617348,60611,37657994,60.654638,823,1990,17143,14529,7.4,19.25,0,31823,27.12903203,91.06451613
강원인제군,Aug-19,2019,8,0,1217,1617348,60611,37657994,60.532654,823,1998,17143,14529,7.4,19.25,0,31759,28.19310352,93.34482759
강원인제군,Jun-20,2020,6,1,1265,1617348,63472,37657994,63.108,818,2014,17084,14610,9,19.25,0,31554,28.11250003,91.84375
강원인제군,Jul-20,2020,7,0,1268,1617348,63472,37657994,63.052,818,2015,17084,14610,9,19.25,0,31526,26.90000019,90.61290323
강원인제군,Aug-20,2020,8,0,1268,1617348,63472,37657994,63.142,818,2020,17084,14610,9,19.25,0,31571,28.68275855,95.17241379
강원인제군,Jun-21,2021,6,0,1280,1649695,63472,37657994,66.78983,857,2013,17461,14704,8.9,19.54,0,31835,28.35625,93.6875
강원인제군,Jul-21,2021,7,1,1271,1649695,63472,37657994,67.024806,857,2017,17461,14704,8.9,19.54,0,31947,29.335484,92.22580645
강원인제군,Aug-21,2021,8,0,1279,1649695,63472,37657994,67.207332,857,2022,17461,14704,8.9,19.54,0,32034,28.23448283,94
강원정선군,Jun-14,2014,6,0,1376,1182359,155376,21278962,84.330075,879,3403,20387,19038,18.9,32.32,39425,39425,26.31999987,94
강원정선군,Jul-14,2014,7,0,1386,1182359,155376,21278962,84.631674,879,3389,20387,19038,18.9,32.32,39566,39566,29.45483855,94.4516129
강원정선군,Aug-14,2014,8,0,1396,1182359,155376,21278962,84.638091,879,3380,20387,19038,18.9,32.32,39569,39569,26.14838703,97.31034483
강원정선군,Jun-15,2015,6,1,1318,1212651,155376,21278962,86.660504,870,3370,20253,18944,23.5,32.14,39284,39284,28.73750013,91.3125
강원정선군,Jul-15,2015,7,1,1328,1212651,155376,21278962,86.70683,870,3376,20253,18944,23.5,32.14,39305,39305,27.92580635,93.38709677
강원정선군,Aug-15,2015,8,0,1384,1212651,155376,21278962,86.720066,870,3376,20253,18944,23.5,32.14,39311,39311,28.88620683,97.62068966
강원정선군,Jun-16,2016,6,0,1495,1338379,179919,29442174,88.005807,870,3367,19975,18743,25.8,31.74,38889,38889,28.96562513,94.125
강원정선군,Jul-16,2016,7,1,1481,1338379,179919,29442174,87.978651,870,3366,19975,18743,25.8,31.74,38877,38877,28.59032245,95.74193548
강원정선군,Aug-16,2016,8,1,1491,1338379,179919,29442174,88.023911,870,3362,19975,18743,25.8,31.74,38897,38897,29.66896552,97.24137931
강원정선군,Jun-17,2017,6,1,1386,1423952,201855,29442174,90.25773,876,3373,19748,18425,25.5,31.3,38326,38326,27.95624975,96.125
강원정선군,Jul-17,2017,7,0,1380,1423952,201855,29442174,90.22947,876,3363,19748,18425,25.5,31.3,38314,38314,30.58387077,96.32258065
강원정선군,Aug-17,2017,8,0,1390,1423952,201855,29442174,90.24831,876,3380,19748,18425,25.5,31.3,38322,38322,26.71034462,98.62068966
강원정선군,Jun-18,2018,6,0,1316,1444017,200642,29442174,93.090036,820,3398,19595,18105,23.7,30.91,37934,37934,27.80625009,92.6875
강원정선군,Jul-18,2018,7,3,1296,1444017,200642,29442174,92.935434,820,3400,19595,18105,23.7,30.91,37871,37871,30.41290323,95.93548387
강원정선군,Aug-18,2018,8,6,1294,1444017,200642,29442174,92.881446,820,3395,19595,18105,23.7,30.91,37849,37849,29.22068972,97.4137931
강원정선군,Jun-19,2019,6,0,1478,1407254,201012,29442174,95.368286,864,3384,19360,17911,22.3,30.56,37414,37414,28.74062488,85.0625
강원정선군,Jul-19,2019,7,0,1466,1407254,201012,29442174,95.302012,864,3387,19360,17911,22.3,30.56,37388,37388,27.25806461,88.67741935
강원정선군,Aug-19,2019,8,0,1464,1407254,201012,29442174,95.235738,864,3384,19360,17911,22.3,30.56,37362,37362,28.73448283,88.20689655
강원정선군,Jun-20,2020,6,2,1600,1407254,123263,29437637,99.46851,875,3386,19174,17696,21.5,30.22,37046,37046,28.22500019,96.625
강원정선군,Jul-20,2020,7,1,1629,1407254,123263,29437637,99.347685,875,3389,19174,17696,21.5,30.22,37001,37001,27.07096784,95.19354839
강원정선군,Aug-20,2020,8,0,1639,1407254,123263,29437637,99.36111,875,3402,19174,17696,21.5,30.22,37006,37006,29.1758619,98.34482759
강원정선군,Jun-21,2021,6,0,1772,1435399,123263,29483469,102.175584,823,3355,18565,17110,16.2,29.25,35952,35952,28.80937506,92.375
강원정선군,Jul-21,2021,7,2,1756,1435399,123263,29483469,102.033484,823,3346,18565,17110,16.2,29.25,35902,35902,29.12903245,91.58064516
강원정선군,Aug-21,2021,8,0,1749,1435399,123263,29483469,101.851596,823,3337,18565,17110,16.2,29.25,35838,35838,28.1793101,91.82758621
강원철원군,Jun-14,2014,6,0,1813,1505371,73128,12663000,87.99391,867,3255,24676,22914,7.3,53.51,47590,47590,25.8933333,95.75
강원철원군,Jul-14,2014,7,3,1826,1505371,73128,12663000,87.53166,867,3250,24676,22914,7.3,53.51,47340,47340,28.4870969,96.25806452
강원철원군,Aug-14,2014,8,1,1823,1505371,73128,12663000,87.461398,867,3233,24676,22914,7.3,53.51,47302,47302,26.84193545,97.93103448
강원철원군,Jun-15,2015,6,0,1766,1556122,73128,12663000,91.317798,878,3200,25971,22828,8.2,54.86,49122,49122,27.67187506,91.8125
강원철원군,Jul-15,2015,7,1,1796,1556122,73128,12663000,91.451646,878,3200,25971,22828,8.2,54.86,49194,49194,27.61290323,91.67741935
강원철원군,Aug-15,2015,8,2,1869,1556122,73128,12663000,91.100295,878,3197,25971,22828,8.2,54.86,49005,49005,28.44827593,93.24137931
강원철원군,Jun-16,2016,6,1,1963,1619265,77896,12663000,90.096134,875,3155,25429,22584,8.6,53.98,48154,48154,28.24999991,92.65625
강원철원군,Jul-16,2016,7,0,1954,1619265,77896,12663000,89.86413,875,3158,25429,22584,8.6,53.98,48030,48030,27.65483871,92.96774194
강원철원군,Aug-16,2016,8,4,1960,1619265,77896,12663000,89.935228,875,3161,25429,22584,8.6,53.98,48068,48068,29.02068972,93.13793103
강원철원군,Jun-17,2017,6,1,1916,1741189,65491,12663000,91.462214,869,3160,24886,22299,8.8,53.05,47587,47587,27.19687488,92.15625
강원철원군,Jul-17,2017,7,2,1913,1741189,65491,12663000,91.239262,869,3153,24886,22299,8.8,53.05,47471,47471,28.46129029,94
강원철원군,Aug-17,2017,8,2,1922,1741189,65491,12663000,91.085502,869,3156,24886,22299,8.8,53.05,47391,47391,25.93793107,95.51724138
강원철원군,Jun-18,2018,6,2,1880,1778940,62962,12663000,93.297312,842,3160,24408,22005,8.1,52.18,46836,46836,27.43437516,92.65625
강원철원군,Jul-18,2018,7,10,1864,1778940,62962,12663000,93.038352,842,3156,24408,22005,8.1,52.18,46706,46706,28.1290321,96.25806452
강원철원군,Aug-18,2018,8,0,1861,1778940,62962,12663000,93.000504,842,3156,24408,22005,8.1,52.18,46687,46687,29.98965528,95.27586207
강원철원군,Jun-19,2019,6,0,2057,1889168,62962,12663000,95.346432,831,3136,23767,21817,8.3,51.24,45664,45664,27.73124984,87.78125
강원철원군,Jul-19,2019,7,0,2061,1889168,62962,12663000,95.19192,831,3138,23767,21817,8.3,51.24,45590,45590,27.08709668,94.58064516
강원철원군,Aug-19,2019,8,4,2069,1889168,62962,12663000,95.216976,831,3154,23767,21817,8.3,51.24,45602,45602,28.04137938,96.4137931
강원철원군,Jun-20,2020,6,5,2046,1889168,62962,12663000,99.196335,838,3120,23216,21483,8.5,50.24,44987,44987,27.01562509,95.3125
강원철원군,Jul-20,2020,7,1,2048,1889168,62962,12663000,99.05742,838,3129,23216,21483,8.5,50.24,44924,44924,26.05161306,94.4516129
강원철원군,Aug-20,2020,8,2,2053,1889168,62962,12663000,98.856765,838,3115,23216,21483,8.5,50.24,44833,44833,28.06896559,96.55172414
강원철원군,Jun-21,2021,6,1,2086,1926951,62582,12663000,101.966172,831,3080,22453,20887,7.2,48.71,43932,43932,26.87499994,96.5
강원철원군,Jul-21,2021,7,6,2075,1926951,62582,12663000,101.734072,831,3071,22453,20887,7.2,48.71,43832,43832,28.26774197,96.77419355
강원철원군,Aug-21,2021,8,0,2062,1926951,62582,12663000,101.406811,831,3070,22453,20887,7.2,48.71,43691,43691,27.77241383,96.5862069
강원춘천시,Jun-14,2014,6,0,10830,6176359,681371,10617122,399.621159,892,15389,136017,139774,22.6,247.04,91930.33333,275791,27.08666673,91.65625
강원춘천시,Jul-14,2014,7,5,10811,6176359,681371,10617122,399.360339,892,15390,136017,139774,22.6,247.04,91870.33333,275611,30.16129023,93.96774194
강원춘천시,Aug-14,2014,8,0,10876,6176359,681371,10617122,399.66318,892,15396,136017,139774,22.6,247.04,91940,275820,27.19354832,95.34482759
강원춘천시,Jun-15,2015,6,0,10696,6460226,731361,10617122,406.392312,858,15226,136974,141023,22.4,249.02,92278,276834,29.16562503,91
강원춘천시,Jul-15,2015,7,4,10981,6460226,731361,10617122,406.565536,858,15204,136974,141023,22.4,249.02,92317.33333,276952,28.95806461,92.41935484
강원춘천시,Aug-15,2015,8,5,11444,6460226,731361,10617122,406.803352,858,15172,136974,141023,22.4,249.02,138557,277114,29.58275869,96.75862069
강원춘천시,Jun-16,2016,6,4,12680,7150569,755144,10617122,412.407818,890,10729,138251,142456,24.2,251.44,139515.5,279031,29.60312516,95
강원춘천시,Jul-16,2016,7,0,12684,7150569,755144,10617122,412.610304,890,15304,138251,142456,24.2,251.44,139584,279168,28.81935461,95.90322581
강원춘천시,Aug-16,2016,8,4,12722,7150569,755144,10617122,412.987194,890,15316,138251,142456,24.2,251.44,139711.5,279423,30.54482741,96.72413793
강원춘천시,Jun-17,2017,6,0,12371,7481252,755144,10617122,426.14478,837,15417,138159,142355,25.4,251.26,139995,279990,29.41249994,92.0625
강원춘천시,Jul-17,2017,7,1,12374,7481252,755144,10617122,426.026064,837,15429,138159,142355,25.4,251.26,139956,279912,30.83548403,93.5483871
강원춘천시,Aug-17,2017,8,2,12405,7481252,755144,10617122,426.252842,837,15446,138159,142355,25.4,251.26,140030.5,280061,27.38275876,95.82758621
강원춘천시,Jun-18,2018,6,0,12472,7735704,755144,10617122,446.06019,847,15554,138243,142397,23.7,251.38,140270.5,280541,29.79687513,89.3125
강원춘천시,Jul-18,2018,7,8,12418,7735704,755144,10617122,446.29074,847,15584,138243,142397,23.7,251.38,140343,280686,31.32258061,94.16129032
강원춘천시,Aug-18,2018,8,19,12504,7735704,755144,10617122,446.38773,847,15589,138243,142397,23.7,251.38,140373.5,280747,31.89310362,89.34482759
강원춘천시,Jun-19,2019,6,1,14222,8025101,755144,10617122,463.207662,861,15619,138700,142591,22.3,251.97,140026.5,280053,29.55625016,93.25
강원춘천시,Jul-19,2019,7,2,14228,8025101,755144,10617122,463.249012,861,15611,138700,142591,22.3,251.97,140039,280078,28.53548416,95.67741935
강원춘천시,Aug-19,2019,8,6,14261,8025101,755144,10617122,463.793178,861,15634,138700,142591,22.3,251.97,140203.5,280407,29.434483,97.34482759
강원춘천시,Jun-20,2020,6,1,15649,8025101,641566,10617122,488.5104,884,15652,139576,143189,21.3,253.28,140700,281400,28.81562503,95.90625
강원춘천시,Jul-20,2020,7,2,15751,8025101,641566,10617122,488.711776,884,15623,139576,143189,21.3,253.28,140758,281516,27.8193549,94.77419355
강원춘천시,Aug-20,2020,8,0,15787,8025101,641566,10617122,489.298544,884,15632,139576,143189,21.3,253.28,140927,281854,29.55172417,98.55172414
강원춘천시,Jun-21,2021,6,0,16916,8185603,621701,10617122,515.017553,889,15661,140584,144010,19.1,254.92,141255.5,282511,29.12812491,95.90625
강원춘천시,Jul-21,2021,7,2,16899,8185603,621701,10617122,515.165216,889,15644,140584,144010,19.1,254.92,141296,282592,29.92903261,96.77419355
강원춘천시,Aug-21,2021,8,0,17074,8185603,621701,10617122,515.387622,889,15649,140584,144010,19.1,254.92,141357,282714,29.386207,96.51724138
강원태백시,Jun-14,2014,6,0,1662,881929,222460,2408000,82.858986,883,4393,24509,23749,23,159.02,48258,48258,21.78999973,96.34375
강원태백시,Jul-14,2014,7,1,1647,881929,222460,2408000,83.523465,883,4387,24509,23749,23,159.02,48645,48645,27.30322565,93.51612903
강원태백시,Aug-14,2014,8,0,1640,881929,222460,2408000,83.334595,883,4392,24509,23749,23,159.02,48535,48535,23.50967732,96.03448276
강원태백시,Jun-15,2015,6,1,1596,912119,222460,2408000,86.485188,881,4368,24128,23373,18.3,156.52,47994,47994,25.60312516,85.59375
강원태백시,Jul-15,2015,7,0,1617,912119,222460,2408000,86.258136,881,4360,24128,23373,18.3,156.52,47868,47868,23.14516139,94.38709677
강원태백시,Aug-15,2015,8,0,1692,912119,222460,2408000,86.131996,881,4354,24128,23373,18.3,156.52,47798,47798,24.948276,95.65517241
강원태백시,Jun-16,2016,6,0,1958,943292,222460,2408000,88.961255,878,4291,23899,23171,22.3,155.11,47345,47345,25.21250009,91.53125
강원태백시,Jul-16,2016,7,0,1948,943292,222460,2408000,88.852273,878,4291,23899,23171,22.3,155.11,47287,47287,25.12580645,92.80645161
강원태백시,Aug-16,2016,8,0,1945,943292,222460,2408000,88.6888,878,4293,23899,23171,22.3,155.11,47200,47200,26.47586207,93.34482759
강원태백시,Jun-17,2017,6,0,1915,978689,222460,2408000,91.437424,875,4267,23196,22692,21.6,151.21,46274,46274,24.24374994,93.46875
강원태백시,Jul-17,2017,7,1,1895,978689,222460,2408000,91.31096,875,4266,23196,22692,21.6,151.21,46210,46210,27.07419365,92
강원태백시,Aug-17,2017,8,1,1904,978689,222460,2408000,91.170664,875,4264,23196,22692,21.6,151.21,46139,46139,23.53448283,95.68965517
강원태백시,Jun-18,2018,6,0,1898,978447,222460,2408000,95.221926,877,4254,22612,22246,21.7,147.8,45387,45387,24.94062519,94.3125
강원태백시,Jul-18,2018,7,0,1889,978447,222460,2408000,95.005832,877,4250,22612,22246,21.7,147.8,45284,45284,28.82903232,89.58064516
강원태백시,Aug-18,2018,8,1,1900,978447,222460,2408000,94.804424,877,4255,22612,22246,21.7,147.8,45188,45188,27.2724139,96.89655172
